,book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
161,162,49552,49552,3324344,675,Not Available,Not Available,"Albert Camus, Matthew    Ward",1942.0,L’Étranger,eng,3.96,420600,14836,10563,28920,100140,174957,169043
162,163,7736182,7736182,10107891,72,142311339X,9781423113390.0,Rick Riordan,2010.0,The Lost Hero,eng,4.35,271576,17107,5020,11267,58590,148498,266120
163,164,15745753,15745753,17225055,103,1250012570,9781250012580.0,Rainbow Rowell,2013.0,Eleanor & Park,eng,4.11,514312,53005,12904,26371,94470,196224,249784
164,165,13497,13497,1019062,176,055358202X,9780553582020.0,George R.R. Martin,2005.0,A Feast for Crows,en-US,4.1,428186,18876,3170,18574,94401,175973,189012
165,166,7735333,7735333,9631645,84,525423648,9780525423640.0,Ally Condie,2010.0,Matched,eng,3.68,511815,30226,24343,53804,138030,165412,149091
166,167,4407,30165203,1970226,196,747263744,9780747263750.0,Neil Gaiman,2001.0,American Gods,eng,4.11,378019,27587,9888,24944,83253,178346,221912
167,168,149267,149267,1742269,195,385199570,9780385199580.0,"Stephen King, Bernie Wrightson",1978.0,The Stand,en-US,4.34,438832,13808,5647,13612,56722,134098,259874
168,169,6400090,6400090,6588800,95,446547565,9780446547570.0,Nicholas Sparks,2008.0,The Last Song,en-GB,4.14,424637,11051,7253,17803,77712,140241,195420
169,170,11125,11125,40195,185,552151696,9780552151700.0,Dan Brown,1998.0,Digital Fortress,en-GB,3.6,423019,7538,16592,47507,136196,144029,103179
170,171,6969,6969,3360164,1710,141439580,9780141439590.0,"Jane Austen, Fiona Stafford",1815.0,Emma,eng,3.99,459826,11724,11386,25777,102144,178238,180404
171,172,15823480,15823480,2507928,1492,345803922,9780345803920.0,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,Анна Каренина,eng,4.02,297472,18064,11738,26945,88365,158179,187569
172,173,227463,227463,23596,283,393312836,9780393312840.0,Anthony Burgess,1962.0,A Clockwork Orange,eng,3.98,431195,9958,14741,24244,84863,163488,167055
173,174,1812457,1812457,2666268,134,964729237,9780964729230.0,William Paul Young,2007.0,The Shack: Where Tragedy Confronts Eternity,eng,3.74,419539,29377,35734,42977,84751,111923,162907
174,175,4502507,4556058,4551489,87,739380338,9780739380340.0,Rick Riordan,2009.0,The Last Olympian,eng,4.5,397500,17693,2098,6501,45208,133168,312535
175,176,18342,830502,150259,7,451169514,9780451169520.0,Stephen King,1986.0,It,en-US,4.18,292592,11698,8464,19610,75841,148672,226794
176,177,7144,7144,3393917,1714,143058142,9780143058140.0,"Fyodor Dostoyevsky, David McDuff",1866.0,Преступление и наказание,eng,4.18,380903,12605,9477,20078,64050,137104,213966
177,178,6514,6514,1385044,246,61148512,9780061148510.0,Sylvia Plath,1963.0,The Bell Jar,en-US,3.98,401605,15963,8266,23983,92408,162216,155284
178,179,252577,252577,2883783,184,7205236,9780007205230.0,Frank McCourt,1996.0,Angela's Ashes: A Memoir,eng,4.07,392103,9798,7657,18327,73550,155775,164437
179,180,52036,52036,4840290,972,553208845,9780553208850.0,"Hermann Hesse, Hilda Rosner",1922.0,Siddhartha,eng,3.99,372099,11518,10229,25529,83698,138837,160360
180,181,168642,168642,1940709,223,679745580,9780679745590.0,Truman Capote,1965.0,In Cold Blood,eng,4.05,381652,11754,10639,17836,70857,144616,157891
181,182,6304335,6304335,6488966,119,316042676,9780316042670.0,"Kami Garcia, Margaret Stohl",2009.0,Beautiful Creatures,eng,3.76,436093,20808,19917,43525,113352,132492,149232
182,183,7171637,7171637,6674837,103,1416975861,9781416975860.0,Cassandra Clare,2010.0,Clockwork Angel,eng,4.33,490890,24385,8364,15544,61409,140928,289514
183,184,39988,39988,1015554,242,141301066,9780141301070.0,"Roald Dahl, Quentin Blake",1988.0,Matilda,eng,4.29,440743,11053,4277,10823,64536,152003,231852
184,185,9361589,9361589,14245059,119,385534639,9780385534640.0,Erin Morgenstern,2011.0,The Night Circus,eng,4.03,429543,54008,11349,28650,84254,159596,190977
185,186,37470,37470,3248536,111,743227441,9780743227440.0,Philippa Gregory,2001.0,The Other Boleyn Girl,eng,4.04,381080,15846,5311,16716,78620,153807,144769
186,187,24770,24770,2895388,98,689865384,9780689865380.0,Scott Westerfeld,2005.0,Uglies,eng,3.86,449073,21234,15531,34808,106086,151540,156624
187,188,10664113,10664113,2936175,115,Not Available,Not Available,George R.R. Martin,2011.0,A Dance with Dragons,eng,4.31,365954,20072,2399,10150,53744,147136,211189
188,189,33,33,3462456,380,618640150,9780618640160.0,J.R.R. Tolkien,1955.0,The Lord of the Rings,eng,4.47,389054,9365,4807,9577,37552,106818,277592
189,190,12262741,12262741,17237712,101,307592731,9780307592740.0,Cheryl Strayed,2012.0,Wild: From Lost to Found on the Pacific Crest Trail ,eng,3.96,379872,34444,8344,22137,85489,165482,139451
190,191,472331,472331,4358649,90,930289234,9780930289230.0,"Alan Moore, Dave Gibbons, John Higgins",1987.0,Watchmen,en-US,4.35,398018,10851,6349,11732,44847,116877,229518
191,192,186074,186074,2502879,123,075640407X,9780756404080.0,Patrick Rothfuss,2007.0,The Name of the Wind,eng,4.55,400101,28631,5605,8582,28480,95470,311235
192,193,3228917,3228917,3364437,120,316017922,9780316017920.0,Malcolm Gladwell,2008.0,Outliers: The Story of Success,en-US,4.11,353011,19383,4494,12545,62510,148978,140599
193,194,153747,153747,2409320,1823,142437247,9780142437250.0,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,"Moby Dick; or, The Whale",eng,3.46,358050,11223,35983,52601,103625,102432,103322
194,195,2728527,2728527,2754161,116,385340990,9780385340990.0,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,393626,39853,7190,17250,68942,155107,175183
195,196,5759,5759,68729,162,393327345,9780393327340.0,Chuck Palahniuk,1996.0,Fight Club,eng,4.2,365349,11176,4578,12632,58110,139554,173780
196,197,301082,301082,479517,109,441008534,9780441008540.0,Charlaine Harris,2001.0,Dead Until Dark,en-US,3.96,420764,16818,11330,25781,96290,148326,163097
197,198,11486,11486,3300573,155,671727796,9780671727800.0,Alice Walker,1982.0,The Color Purple,eng,4.17,376766,9485,6298,14477,62380,140835,176975
198,199,12691,12691,14961,119,739461192,9780739461200.0,John Grogan,2005.0,Marley & Me: Life and Love with the World's Worst Dog,eng,4.12,367304,13407,5485,14940,68532,131536,158855
199,200,16299,16299,3038872,474,312330871,9780312330870.0,Agatha Christie,1939.0,Ten Little Niggers,eng,4.23,408983,17264,6134,12476,66243,156306,215521
200,201,6411961,6411961,6600281,208,385504225,9780385504220.0,Dan Brown,2009.0,The Lost Symbol,eng,3.66,369428,24199,11293,40545,120122,136545,96477
201,202,6339664,6339664,6525609,91,1416989412,9781416989420.0,Becca Fitzpatrick,2009.0,"Hush, Hush",en-US,4.0,448166,21871,19338,33543,82544,120204,206173
202,203,11505797,11505797,16441531,85,Not Available,Not Available,Jamie McGuire,2011.0,Beautiful Disaster,eng,4.15,418309,25298,17185,23298,61993,115123,225097
203,204,5326,5326,3097440,2380,1561797464,9781561797460.0,Charles Dickens,1843.0,A Christmas Carol,Not Available,4.02,394540,11568,6737,21415,93906,153823,165515
204,205,43763,43763,873132,189,345476875,9780345476880.0,Anne Rice,1976.0,Interview with the Vampire,eng,3.97,372566,7951,7519,22377,84804,137659,141582
205,206,10507293,10507293,15413183,93,62059939,9780062059930.0,Kiera Cass,2012.0,The Selection,en-US,4.15,505340,35681,13841,25349,83692,158716,257493
206,207,6853,6853,1486401,109,312362080,9780312362090.0,Janet Evanovich,1994.0,One for the Money,en-US,4.03,391007,13050,9176,19657,80319,133454,160709
207,208,6493208,6493208,6684634,66,1400052173,9781400052170.0,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,eng,4.04,377249,28624,10782,18237,70339,151226,153856
208,209,23807,23807,22533,187,99446782,9780099446780.0,Thomas Harris,1988.0,The Silence of the Lambs,eng,4.14,351107,3866,10268,12845,55427,123652,163920
209,210,345627,345627,335933,132,159514174X,9781595141740.0,Richelle Mead,2007.0,Not Available,en-US,4.14,248283,19720,12535,22043,73357,129382,217834
210,211,40102,40102,1180927,116,316010669,9780316010660.0,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196,12215,6804,20128,85934,139947,107525
211,212,6867,6867,2307233,155,038572179X,9780385721790.0,Ian McEwan,2001.0,Atonement,eng,3.88,347006,14815,11473,25462,77135,134788,116800
212,213,485894,485894,2373750,1316,553213695,9780553213690.0,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,eng,3.78,364933,10252,15430,33226,98774,146297,120806
213,214,561456,561456,2936530,94,141382899,9780141382890.0,Rick Riordan,2007.0,The Titan's Curse,eng,4.33,446668,15418,1863,7934,65220,162371,248874
214,215,9969571,9969571,14863741,112,030788743X,9780307887440.0,Ernest Cline,2011.0,Not Available,eng,4.31,349423,52120,5150,12928,48285,134107,221349
215,216,3153910,3153910,3175590,90,1554681723,9781554681720.0,Garth Stein,2006.0,The Art of Racing in the Rain,eng,4.19,327409,32021,4808,13901,53780,118166,163664
216,217,21996,21996,3486041,70,739303406,9780739303400.0,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",eng,3.98,309385,25846,6687,18709,69012,135360,120839
217,218,13572249,20448515,18973111,96,425263908,9780425263910.0,Sylvia Day,2012.0,Bared to You,eng,4.19,222678,16748,9867,18983,55554,104657,197075
218,219,11127,11127,781271,270,66238501,9780066238500.0,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,eng,4.24,376385,8871,3772,12192,59975,133056,192681
219,220,3609760,3609760,3652511,20,316043133,9780316043140.0,Mark Cotta Vaz,Not Available,Twilight: The Complete Illustrated Movie Companion,en-US,4.23,291411,532,6862,11019,48008,67939,158071
220,221,60748,60748,59104,74,1558743669,9781558743660.0,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive",eng,4.08,311543,13729,7819,16453,57341,98786,140899
221,222,7869,7869,859111,143,752864327,9780752864330.0,Robert Ludlum,1980.0,The Bourne Identity,eng,3.98,327122,3899,10266,17695,65161,118463,124627
222,223,249747,249747,1334778,163,786817879,9780786817870.0,Eoin Colfer,2001.0,Artemis Fowl,eng,3.82,386923,8384,14473,30894,94950,129607,129241
223,224,6487308,6487308,6678670,97,385738935,9780385738930.0,Lauren Kate,2009.0,Fallen,en-US,3.74,395296,17725,23594,41578,94145,107149,141642
224,225,4406,4406,2574991,81,142000655,9780142000660.0,John Steinbeck,1952.0,East of Eden  ,eng,4.35,320919,14454,4183,9409,39153,96741,187196
225,226,5886881,5886881,6873353,131,307341569,9780307341560.0,Gillian Flynn,2009.0,Dark Places,eng,3.92,333452,28784,5169,17975,89242,165108,109113
226,227,5359,5359,137715,134,385339089,9780385339090.0,John Grisham,1993.0,The Client,eng,3.97,320083,1917,2530,12566,79176,129019,102372
227,228,228333,228333,221139,84,312291639,9780312291630.0,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,eng,3.4,323762,5121,17006,43014,116021,95951,56081
228,229,24213,24213,2375385,845,451527747,9780451527740.0,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,eng,4.06,340920,7736,5294,17482,76985,127906,149523
229,230,2156,2156,2534720,1451,192802631,9780192802640.0,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,eng,4.13,365425,13117,6688,15653,71218,133222,175578
230,231,556602,556602,2523229,117,312370830,9780312370830.0,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,eng,4.14,312444,26614,3865,12684,55760,134748,140574
231,232,43615,43615,46575,213,452284694,9780452284690.0,Stephen King,1982.0,The Gunslinger,en-US,3.99,332494,13014,9958,24111,72736,112895,146677
232,233,9712,9712,3285349,347,140003468X,9781400034680.0,"Gabriel García Márquez, Edith Grossman",1985.0,El amor en los tiempos del cólera,eng,3.89,283806,15246,11450,23825,65668,110544,111974
233,234,439288,439288,118521,87,014131088X,9780141310890.0,Laurie Halse Anderson,1999.0,Speak,eng,4.0,360156,18379,7770,21049,76503,125660,141422
234,235,17802724,17802724,23986788,95,399159347,9780399159340.0,Liane Moriarty,2013.0,The Husband's Secret ,eng,3.92,232106,27610,4175,15649,80869,155945,95167
235,236,1898,1898,1816662,101,385494785,9780385494790.0,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mt. Everest Disaster,en-US,4.11,291258,10439,8041,10286,46060,112601,124605
236,237,10592,10592,1552134,249,1416524304,9781416524300.0,Stephen King,1974.0,Carrie,Not Available,3.93,356814,8264,4564,19479,96352,136054,121201
237,238,242006,242006,828773,79,031242227X,9780312422270.0,Augusten Burroughs,2002.0,Running with Scissors,en-US,3.7,293878,11601,13569,27249,78405,105786,81379
238,239,8908,8908,817,137,307346609,9780307346600.0,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,en-US,4.01,312969,22412,7680,19887,65570,121537,130475
239,240,17212231,17212231,23841765,235,385537859,9780385537860.0,Dan Brown,2013.0,Inferno,eng,3.8,287533,33700,7261,26077,89237,128374,94611
240,241,47281,47281,2677305,81,440227534,9780440227530.0,Lois Lowry,1989.0,Number the Stars,eng,4.11,333638,10304,3797,12794,63919,123296,138559
241,242,13145,13145,3373984,122,446692638,9780446692630.0,James Patterson,1993.0,Along Came a Spider,eng,4.08,311499,3600,4281,10929,61630,118236,122955
242,243,10614,10614,3230869,197,450417395,9780450417400.0,Stephen King,1987.0,Misery,en-GB,4.11,334647,6416,4302,12725,64835,128990,141351
243,244,66559,18045891,3801,136,307341542,9780307341550.0,Gillian Flynn,2006.0,Sharp Objects,en-US,3.92,207889,28268,4988,17566,81036,147558,103690
244,245,2839,2839,2237401,125,439366771,9780439366780.0,Katherine Paterson,1977.0,Bridge to Terabithia,eng,3.98,337644,9270,8287,20081,74409,119504,131193
245,246,30183,30183,30573,97,312360266,9780312360270.0,"P.C. Cast, Kristin Cast",2007.0,Marked,en-US,3.79,360044,12870,21547,34170,81486,97982,135835
246,247,36072,36072,6277,250,743269519,9780743269510.0,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People,en-US,4.05,314700,6148,9038,17041,61036,109359,137410
247,248,1622,1622,894834,1379,743477545,9780743477540.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,eng,3.94,334241,5724,5598,20498,84388,130051,120975
248,249,4588,4588,1940137,104,618711651,9780618711660.0,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,en-US,3.97,294726,21107,8847,20556,61303,109008,119402
249,250,11387515,11387515,16319487,124,375869026,9780375869020.0,R.J. Palacio,2012.0,Wonder,eng,4.43,228538,43021,4504,7833,34567,105977,224910
250,251,233093,233093,267087,99,039480001X,9780394800010.0,Dr. Seuss,1957.0,The Cat in the Hat,eng,4.15,314016,4299,6179,14497,57850,85944,152712
251,252,11235712,11235712,15545385,92,312641893,9780312641890.0,Marissa Meyer,2012.0,Cinder,eng,4.15,427663,41109,12154,18256,66180,150914,206642
252,253,16160797,16160797,22002305,48,316206849,9780316206850.0,"Robert Galbraith, J.K. Rowling",2013.0,The Cuckoo's Calling,en-US,3.83,297712,27258,9729,20151,79290,138955,92370
253,254,6068551,6068551,6244926,96,545123267,9780545123270.0,Maggie Stiefvater,2009.0,Shiver,eng,3.78,356625,20521,17815,35108,86129,105099,126660
254,255,662,662,817219,147,452011876,9780452011880.0,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,eng,3.68,283295,14666,30901,27442,53762,78744,105796
255,256,49436,49436,251800,67,143038257,9780143038250.0,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea ,en-US,3.64,283516,21681,14371,27844,77127,97820,71358
256,257,13023,13023,2933712,4,517223627,9780517223630.0,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,Not Available,eng,4.03,343252,4876,7467,18101,70170,109730,137803
257,258,1232,1232,3209783,279,143034901,9780143034900.0,"Carlos Ruiz Zafón, Lucia Graves",2001.0,La sombra del viento,eng,4.24,263685,24652,4789,11769,42214,101612,157170
258,259,7631105,7631105,6574198,107,385738757,9780385738750.0,James Dashner,2010.0,The Scorch Trials,eng,3.93,305643,23058,5525,21370,79458,124458,115496
259,260,4865,4865,2370171,353,Not Available,9780671723650.0,Dale Carnegie,1936.0,How to Win Friends and Influence People,eng,4.13,282623,7909,6734,13880,50529,94743,139551
260,261,480479,480479,940760,59,767900383,9780767900390.0,Frances Mayes,1996.0,Under the Tuscan Sun,eng,3.72,279264,3074,12008,22882,74910,93439,78597
261,262,19486412,19486412,27570886,107,399167064,9780399167060.0,Liane Moriarty,2014.0,Big Little Lies,eng,4.2,306186,30120,3775,7865,49115,159494,151184
262,263,24337,24337,2485462,61,590920685,9780590920680.0,Gail Carson Levine,1997.0,Ella Enchanted,eng,3.97,339117,8534,6619,20066,80272,110568,128224
263,264,3876,3876,589497,343,743297334,9780743297330.0,Ernest Hemingway,1926.0,The Sun Also Rises,en-US,3.83,284988,9826,9602,23682,70004,105785,94044
264,265,14891,14891,833257,127,61120073,9780061120080.0,Betty  Smith,1943.0,A Tree Grows In Brooklyn ,eng,4.24,291909,16088,3693,9667,43734,103879,148027
265,266,13148,13148,881425,111,446677388,9780446677390.0,James Patterson,1995.0,Kiss the Girls,eng,3.93,274639,2798,10518,14558,58296,95980,99764
266,267,21853621,21853621,41125521,90,312577222,9780312577220.0,Kristin Hannah,2015.0,The Nightingale,eng,4.54,253606,37279,2829,4913,20612,82844,215817
267,268,6334,6334,1499998,159,1400078776,9781400078780.0,Kazuo Ishiguro,2005.0,Never Let Me Go,eng,3.8,294123,21927,9081,26036,78203,118163,92144
268,269,366522,366522,2742631,17,786890754,9780786890750.0,Cecelia Ahern,2003.0,"PS, I Love You",en-US,4.01,262921,7069,7027,16336,56951,90089,113010
269,270,12873,17899948,46663,306,1844080382,9781844080380.0,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,en-US,4.2,177384,14920,4565,10900,49263,112768,152100
270,271,18373,18373,3337594,163,156030306,9780156030300.0,Daniel Keyes,1966.0,Flowers for Algernon,en-US,4.07,313044,11328,4223,14882,65106,122462,129526
271,272,6952,6952,1172473,177,552995878,9780552995870.0,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Como agua para chocolate,en-US,3.94,263199,6559,8887,15941,60147,100011,100483
272,273,1103,1103,1453585,105,812968069,9780812968060.0,Lisa See,2005.0,Snow Flower and the Secret Fan,eng,4.05,280475,15807,3268,11286,56005,116178,103923
273,274,22034,22034,266624,259,451205766,9780451205770.0,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,eng,4.36,256480,5832,2930,5985,30009,83730,147732
274,275,49750,49750,48658,116,525476881,9780525476890.0,John Green,2006.0,An Abundance of Katherines,eng,3.63,312754,20657,14225,36867,98115,111740,86477
275,276,29579,29579,1783981,169,553803719,9780553803720.0,Isaac Asimov,1951.0,Foundation,eng,4.13,279688,6240,7697,12471,47251,97583,132586
276,277,15783514,15783514,21500681,109,62255657,9780062255660.0,Neil Gaiman,2013.0,The Ocean at the End of the Lane,eng,3.99,293844,37655,7038,18089,64714,127761,118649
